#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2014 01 28 14 36 265  1.1  1.7 99.00 99.00 99.00 999 1006.8  25.5  29.3 999.0 99.0 99.00
2014 01 28 14 42  11  0.2  1.6 99.00 99.00 99.00 999 1006.8  25.6  29.4 999.0 99.0 99.00
2014 01 28 14 48 182  1.1  1.4 99.00 99.00 99.00 999 1006.6  25.6  29.4 999.0 99.0 99.00
2014 01 28 14 54 214  1.1  2.0 99.00 99.00 99.00 999 1006.6  25.6  29.4 999.0 99.0 99.00
2014 01 28 15 00 287  0.3  1.1 99.00 99.00 99.00 999 1006.6  25.5  29.4 999.0 99.0 99.00
2014 01 28 15 06 279  0.9  1.3 99.00 99.00 99.00 999 1006.6  25.4  29.4 999.0 99.0 99.00
2014 01 28 15 12 228  0.0  1.4 99.00 99.00 99.00 999 1006.7  25.3  29.4 999.0 99.0 99.00
2014 01 28 15 18 246  0.7  1.3 99.00 99.00 99.00 999 1006.8  25.3  29.4 999.0 99.0 99.00
2014 01 28 15 24 263  0.9  1.6 99.00 99.00 99.00 999 1006.8  25.3  29.4 999.0 99.0 99.00
2014 01 28 15 30 191  1.2  1.6 99.00 99.00 99.00 999 1006.8  25.3  29.4 999.0 99.0 99.00
2014 01 28 15 36 256  0.2  1.9 99.00 99.00 99.00 999 1006.8  25.5  29.4 999.0 99.0 99.00
2014 01 28 15 42 250  0.5  0.8 99.00 99.00 99.00 999 1006.8  25.3  29.4 999.0 99.0 99.00
2014 01 28 15 48 252  0.0  0.5 99.00 99.00 99.00 999 1006.7  25.3  29.4 999.0 99.0 99.00
2014 01 28 15 54  47  0.0  0.3 99.00 99.00 99.00 999 1006.7  25.2  29.4 999.0 99.0 99.00
2014 01 28 16 00 108  0.1  0.6 99.00 99.00 99.00 999 1006.8  25.2  29.4 999.0 99.0 99.00
2014 01 28 16 06 143  0.1  0.6 99.00 99.00 99.00 999 1006.9  25.2  29.4 999.0 99.0 99.00
2014 01 28 16 12 202  0.8  1.1 99.00 99.00 99.00 999 1006.9  25.2  29.5 999.0 99.0 99.00
2014 01 28 16 18 284  1.4  1.7 99.00 99.00 99.00 999 1007.0  25.2  29.4 999.0 99.0 99.00
2014 01 28 16 24 258  0.9  1.6 99.00 99.00 99.00 999 1007.1  25.1  29.4 999.0 99.0 99.00
2014 01 28 16 30 172  0.8  1.1 99.00 99.00 99.00 999 1007.2  25.1  29.4 999.0 99.0 99.00
2014 01 28 16 36 288  0.6  0.9 99.00 99.00 99.00 999 1007.3  25.2  29.4 999.0 99.0 99.00
2014 01 28 16 42 185  0.4  0.8 99.00 99.00 99.00 999 1007.3  25.1  29.4 999.0 99.0 99.00
2014 01 28 16 48 172  1.5  2.1 99.00 99.00 99.00 999 1007.3  25.2  29.4 999.0 99.0 99.00
2014 01 28 16 54 202  1.4  2.7 99.00 99.00 99.00 999 1007.3  25.3  29.4 999.0 99.0 99.00
2014 01 28 17 00 287  1.4  1.8 99.00 99.00 99.00 999 1007.3  25.2  29.4 999.0 99.0 99.00
2014 01 28 17 06 281  1.5  1.8 99.00 99.00 99.00 999 1007.5  25.0  29.4 999.0 99.0 99.00
2014 01 28 17 12 192  1.7  2.1 99.00 99.00 99.00 999 1007.6  24.9  29.4 999.0 99.0 99.00
2014 01 28 17 18 193  1.4  1.8 99.00 99.00 99.00 999 1007.5  25.1  29.4 999.0 99.0 99.00
2014 01 28 17 24 270  0.7  1.8 99.00 99.00 99.00 999 1007.6  25.2  29.3 999.0 99.0 99.00
2014 01 28 17 30 284  1.2  1.7 99.00 99.00 99.00 999 1007.6  25.0  29.4 999.0 99.0 99.00
2014 01 28 17 36 193  1.1  1.5 99.00 99.00 99.00 999 1007.7  25.2  29.3 999.0 99.0 99.00
2014 01 28 17 42 192  1.1  1.8 99.00 99.00 99.00 999 1007.7  25.2  29.3 999.0 99.0 99.00
2014 01 28 17 48 206  1.4  2.1 99.00 99.00 99.00 999 1007.9  25.9  29.3 999.0 99.0 99.00
2014 01 28 17 54 290  1.4  1.9 99.00 99.00 99.00 999 1008.1  25.9  29.3 999.0 99.0 99.00
2014 01 28 18 00 286  1.3  2.0 99.00 99.00 99.00 999 1008.2  26.0  29.4 999.0 99.0 99.00
2014 01 28 18 06 241  1.2  1.8 99.00 99.00 99.00 999 1008.2  26.4  29.4 999.0 99.0 99.00
2014 01 28 18 12 127  0.8  1.5 99.00 99.00 99.00 999 1008.2  26.6  29.3 999.0 99.0 99.00
2014 01 28 18 18 189  1.9  2.9 99.00 99.00 99.00 999 1008.1  26.6  29.3 999.0 99.0 99.00
2014 01 28 18 24 207  1.6  2.4 99.00 99.00 99.00 999 1008.2  27.4  29.3 999.0 99.0 99.00
2014 01 28 18 30  38  2.0  3.1 99.00 99.00 99.00 999 1008.3  28.1  29.3 999.0 99.0 99.00
2014 01 28 18 36 123  1.0  2.7 99.00 99.00 99.00 999 1008.3  28.8  29.3 999.0 99.0 99.00
2014 01 28 18 42 152  2.2  3.2 99.00 99.00 99.00 999 1008.3  28.0  29.3 999.0 99.0 99.00
2014 01 28 19 00 117  2.6  6.2 99.00 99.00 99.00 999 1008.6  28.5  29.3 999.0 99.0 99.00
2014 01 28 19 06 132  3.9  5.3 99.00 99.00 99.00 999 1008.6  28.6  29.3 999.0 99.0 99.00
2014 01 28 19 12 160  2.6  6.5 99.00 99.00 99.00 999 1008.6  28.7  29.4 999.0 99.0 99.00
2014 01 28 19 18 177  1.2  7.5 99.00 99.00 99.00 999 1008.7  29.0  29.4 999.0 99.0 99.00
2014 01 28 19 24 112  3.4  4.9 99.00 99.00 99.00 999 1008.8  28.7  29.4 999.0 99.0 99.00
2014 01 28 19 30  96  4.3  8.4 99.00 99.00 99.00 999 1008.9  28.5  29.4 999.0 99.0 99.00
2014 01 28 19 36  90  3.8  5.4 99.00 99.00 99.00 999 1008.9  28.7  29.4 999.0 99.0 99.00
2014 01 28 19 42 117  3.5  6.8 99.00 99.00 99.00 999 1008.9  28.9  29.4 999.0 99.0 99.00
2014 01 28 19 48 105  3.6  7.3 99.00 99.00 99.00 999 1009.0  28.7  29.4 999.0 99.0 99.00
2014 01 28 19 54 131  1.8  6.4 99.00 99.00 99.00 999 1009.0  29.0  29.4 999.0 99.0 99.00
2014 01 28 20 00 186  2.0  6.4 99.00 99.00 99.00 999 1009.0  29.2  29.5 999.0 99.0 99.00
2014 01 28 20 06 148  3.2  5.2 99.00 99.00 99.00 999 1009.0  29.3  29.5 999.0 99.0 99.00
2014 01 28 20 12 149  2.2  8.1 99.00 99.00 99.00 999 1009.1  29.0  29.5 999.0 99.0 99.00
2014 01 28 20 18 107  4.4  7.8 99.00 99.00 99.00 999 1009.1  28.8  29.5 999.0 99.0 99.00
2014 01 28 20 24 111  4.2  6.4 99.00 99.00 99.00 999 1009.0  28.8  29.5 999.0 99.0 99.00
2014 01 28 20 30 117  2.7  6.0 99.00 99.00 99.00 999 1008.9  29.3  29.5 999.0 99.0 99.00
2014 01 28 20 36 177  2.0  7.0 99.00 99.00 99.00 999 1008.8  29.2  29.5 999.0 99.0 99.00
2014 01 28 20 42 132  3.4  8.2 99.00 99.00 99.00 999 1008.8  29.1  29.5 999.0 99.0 99.00
2014 01 28 20 54 149  3.6  9.1 99.00 99.00 99.00 999 1008.7  29.6  29.5 999.0 99.0 99.00
2014 01 28 21 00 138  4.3  7.9 99.00 99.00 99.00 999 1008.6  29.4  29.5 999.0 99.0 99.00
2014 01 28 21 06  97  5.8  9.1 99.00 99.00 99.00 999 1008.7  29.3  29.5 999.0 99.0 99.00
2014 01 28 21 12 115  4.8  9.0 99.00 99.00 99.00 999 1008.6  29.6  29.6 999.0 99.0 99.00
2014 01 28 21 18 121  3.9  7.6 99.00 99.00 99.00 999 1008.5  30.1  29.5 999.0 99.0 99.00
2014 01 28 21 24 130  4.6  6.8 99.00 99.00 99.00 999 1008.5  29.7  29.5 999.0 99.0 99.00
2014 01 28 21 30 121  5.3  8.2 99.00 99.00 99.00 999 1008.6  30.2  29.6 999.0 99.0 99.00
2014 01 28 21 36 115  3.5  7.5 99.00 99.00 99.00 999 1008.6  29.8  29.6 999.0 99.0 99.00
2014 01 28 21 42 124  5.6  9.2 99.00 99.00 99.00 999 1008.4  29.5  29.6 999.0 99.0 99.00
2014 01 28 21 48 174  2.8  9.5 99.00 99.00 99.00 999 1008.3  30.4  29.6 999.0 99.0 99.00
2014 01 28 21 54 122  4.9  6.9 99.00 99.00 99.00 999 1008.3  29.9  29.6 999.0 99.0 99.00
2014 01 28 22 00 119  1.8  5.6 99.00 99.00 99.00 999 1008.3  30.7  29.6 999.0 99.0 99.00
2014 01 28 22 06 107  4.8  9.9 99.00 99.00 99.00 999 1008.4  29.7  29.6 999.0 99.0 99.00
2014 01 28 22 12 130  4.0  7.5 99.00 99.00 99.00 999 1008.3  29.7  29.6 999.0 99.0 99.00
2014 01 28 22 18 132  4.5  6.5 99.00 99.00 99.00 999 1008.2  30.0  29.5 999.0 99.0 99.00
2014 01 28 22 24 128  4.5 10.0 99.00 99.00 99.00 999 1008.2  29.6  29.5 999.0 99.0 99.00
2014 01 28 22 30 121  4.5  7.1 99.00 99.00 99.00 999 1008.2  30.5  29.5 999.0 99.0 99.00
2014 01 28 22 36 106  5.6  8.2 99.00 99.00 99.00 999 1008.2  29.8  29.5 999.0 99.0 99.00
2014 01 28 22 42  80  6.4  9.7 99.00 99.00 99.00 999 1008.3  29.3  29.5 999.0 99.0 99.00
2014 01 28 22 48 111  4.6  7.5 99.00 99.00 99.00 999 1008.2  30.0  29.5 999.0 99.0 99.00
2014 01 28 22 54 121  5.8  8.2 99.00 99.00 99.00 999 1008.2  30.3  29.6 999.0 99.0 99.00
2014 01 28 23 00 126  4.4 10.1 99.00 99.00 99.00 999 1008.1  30.1  29.5 999.0 99.0 99.00
2014 01 28 23 06 107  3.0  8.6 99.00 99.00 99.00 999 1008.1  29.8  29.5 999.0 99.0 99.00
2014 01 28 23 12 129  4.5 10.4 99.00 99.00 99.00 999 1008.1  29.4  29.5 999.0 99.0 99.00
2014 01 28 23 18 122  5.4  8.9 99.00 99.00 99.00 999 1008.0  29.8  29.5 999.0 99.0 99.00
2014 01 28 23 24 131  4.5 11.4 99.00 99.00 99.00 999 1007.8  29.4  29.5 999.0 99.0 99.00
2014 01 28 23 30  90  6.0  8.6 99.00 99.00 99.00 999 1007.8  29.1  29.5 999.0 99.0 99.00
2014 01 28 23 36 122  4.9  9.1 99.00 99.00 99.00 999 1007.7  29.3  29.5 999.0 99.0 99.00
2014 01 28 23 42  86  4.6  9.5 99.00 99.00 99.00 999 1007.9  29.0  29.4 999.0 99.0 99.00
2014 01 28 23 48 135  4.4  6.8 99.00 99.00 99.00 999 1007.7  29.8  29.5 999.0 99.0 99.00
2014 01 28 23 54  61  6.0 11.7 99.00 99.00 99.00 999 1007.9  28.8  29.5 999.0 99.0 99.00
2014 01 29 00 00 126  5.4  6.9 99.00 99.00 99.00 999 1007.6  29.6  29.5 999.0 99.0 99.00
2014 01 29 00 06  99  5.7  9.6 99.00 99.00 99.00 999 1007.7  29.0  29.5 999.0 99.0 99.00
2014 01 29 00 12 123  5.1  7.2 99.00 99.00 99.00 999 1007.4  30.1  29.5 999.0 99.0 99.00
2014 01 29 00 18 122  4.6  8.3 99.00 99.00 99.00 999 1007.4  29.3  29.5 999.0 99.0 99.00
2014 01 29 00 24 103  6.3  9.5 99.00 99.00 99.00 999 1007.2  29.5  29.5 999.0 99.0 99.00
2014 01 29 00 30 141  3.8  9.3 99.00 99.00 99.00 999 1007.2  29.9  29.5 999.0 99.0 99.00
2014 01 29 00 36 160  3.0  4.7 99.00 99.00 99.00 999 1007.0  29.6  29.5 999.0 99.0 99.00
2014 01 29 00 42 113  4.2 10.0 99.00 99.00 99.00 999 1007.0  29.1  29.5 999.0 99.0 99.00
2014 01 29 00 48 132  5.5  7.9 99.00 99.00 99.00 999 1007.0  29.2  29.5 999.0 99.0 99.00
2014 01 29 00 54  95  6.3 10.7 99.00 99.00 99.00 999 1007.1  28.9  29.5 999.0 99.0 99.00
2014 01 29 01 00 242  2.7 10.3 99.00 99.00 99.00 999 1006.9  30.5  29.7 999.0 99.0 99.00
2014 01 29 01 06 205  2.1  3.5 99.00 99.00 99.00 999 1006.8  30.1  29.7 999.0 99.0 99.00
2014 01 29 01 12 148  3.6  7.3 99.00 99.00 99.00 999 1006.9  29.3  29.6 999.0 99.0 99.00
2014 01 29 01 18 127  4.0  9.6 99.00 99.00 99.00 999 1006.6  29.5  29.7 999.0 99.0 99.00
2014 01 29 01 24 147  2.8  5.9 99.00 99.00 99.00 999 1006.6  30.3  29.7 999.0 99.0 99.00
2014 01 29 01 30  98  5.7 10.7 99.00 99.00 99.00 999 1006.8  29.0  29.7 999.0 99.0 99.00
2014 01 29 01 36 224  2.1  9.4 99.00 99.00 99.00 999 1006.6  30.1  29.7 999.0 99.0 99.00
2014 01 29 01 42 145  4.8  6.3 99.00 99.00 99.00 999 1006.6  29.7  29.7 999.0 99.0 99.00
2014 01 29 01 48 142  5.5  7.4 99.00 99.00 99.00 999 1006.6  29.2  29.7 999.0 99.0 99.00
2014 01 29 01 54 144  2.7  7.9 99.00 99.00 99.00 999 1006.5  29.6  29.7 999.0 99.0 99.00
2014 01 29 02 00 111  1.5  3.1 99.00 99.00 99.00 999 1006.5  29.8  29.8 999.0 99.0 99.00
2014 01 29 02 06 104  3.4  6.1 99.00 99.00 99.00 999 1006.4  29.2  29.8 999.0 99.0 99.00
2014 01 29 02 12 140  2.4  4.4 99.00 99.00 99.00 999 1006.2  29.7  29.8 999.0 99.0 99.00
2014 01 29 02 18 115  2.0  3.6 99.00 99.00 99.00 999 1006.3  29.5  29.8 999.0 99.0 99.00
2014 01 29 02 24 110  1.9  6.4 99.00 99.00 99.00 999 1006.2  29.2  29.8 999.0 99.0 99.00
2014 01 29 02 30 227  1.6  5.1 99.00 99.00 99.00 999 1006.1  29.6  29.8 999.0 99.0 99.00
2014 01 29 02 36 119  2.5  4.5 99.00 99.00 99.00 999 1006.0  29.4  29.8 999.0 99.0 99.00
2014 01 29 02 42 118  3.6  5.9 99.00 99.00 99.00 999 1005.9  28.8  29.8 999.0 99.0 99.00
2014 01 29 02 48 206  1.5  6.7 99.00 99.00 99.00 999 1005.9  29.0  29.8 999.0 99.0 99.00
2014 01 29 02 54  78  3.8  9.0 99.00 99.00 99.00 999 1005.9  28.8  29.8 999.0 99.0 99.00
2014 01 29 03 00 100  4.5  7.6 99.00 99.00 99.00 999 1005.9  28.7  29.8 999.0 99.0 99.00
2014 01 29 03 06 151  2.7  6.1 99.00 99.00 99.00 999 1005.9  29.0  29.8 999.0 99.0 99.00
2014 01 29 03 12 183  3.3  4.9 99.00 99.00 99.00 999 1005.9  29.0  29.8 999.0 99.0 99.00
2014 01 29 03 18 110  5.0  8.0 99.00 99.00 99.00 999 1005.8  28.9  29.8 999.0 99.0 99.00
2014 01 29 03 24 161  1.6  6.7 99.00 99.00 99.00 999 1005.7  29.3  29.8 999.0 99.0 99.00
2014 01 29 03 30 141  2.9  4.0 99.00 99.00 99.00 999 1005.6  29.1  29.8 999.0 99.0 99.00
2014 01 29 03 36  95  4.3  5.5 99.00 99.00 99.00 999 1005.6  28.8  29.8 999.0 99.0 99.00
2014 01 29 03 42  17  1.5  3.9 99.00 99.00 99.00 999 1005.6  28.9  29.8 999.0 99.0 99.00
2014 01 29 03 48  41  1.7  3.9 99.00 99.00 99.00 999 1005.6  28.8  29.8 999.0 99.0 99.00
2014 01 29 03 54 116  1.7  2.7 99.00 99.00 99.00 999 1005.7  28.8  29.8 999.0 99.0 99.00
2014 01 29 04 00 110  2.0  4.7 99.00 99.00 99.00 999 1005.8  28.8  29.8 999.0 99.0 99.00
2014 01 29 04 06 111  3.5  5.2 99.00 99.00 99.00 999 1005.8  28.8 999.0 999.0 99.0 99.00
2014 01 29 04 12  81  2.4  5.7 99.00 99.00 99.00 999 1005.8  28.8 999.0 999.0 99.0 99.00
2014 01 29 04 18  91  4.7  7.3 99.00 99.00 99.00 999 1006.0  28.2 999.0 999.0 99.0 99.00
2014 01 29 04 24 325  3.9 11.3 99.00 99.00 99.00 999 1005.9  27.3  29.7 999.0 99.0 99.00
2014 01 29 04 30 126  2.2  6.7 99.00 99.00 99.00 999 1006.0  27.4  29.7 999.0 99.0 99.00
2014 01 29 04 36 105  1.6  7.9 99.00 99.00 99.00 999 1006.0  27.9  29.8 999.0 99.0 99.00
2014 01 29 04 42  41  5.3  7.5 99.00 99.00 99.00 999 1006.0  28.1  29.7 999.0 99.0 99.00
2014 01 29 04 48  88  2.7  7.1 99.00 99.00 99.00 999 1006.0  28.1  29.7 999.0 99.0 99.00
2014 01 29 04 54 106  2.4  7.4 99.00 99.00 99.00 999 1006.1  28.1  29.7 999.0 99.0 99.00
2014 01 29 05 00   6  2.9 10.0 99.00 99.00 99.00 999 1006.1  27.9  29.8 999.0 99.0 99.00
2014 01 29 05 06 143  2.3  3.1 99.00 99.00 99.00 999 1006.1  27.9  29.8 999.0 99.0 99.00
2014 01 29 05 12 121  3.1  4.2 99.00 99.00 99.00 999 1006.2  27.9  29.8 999.0 99.0 99.00
2014 01 29 05 18 159  2.2  3.4 99.00 99.00 99.00 999 1006.3  27.9  29.7 999.0 99.0 99.00
2014 01 29 05 24 126  2.4  3.8 99.00 99.00 99.00 999 1006.4  27.9  29.8 999.0 99.0 99.00
2014 01 29 05 30 103  1.3  5.1 99.00 99.00 99.00 999 1006.5  27.9  29.8 999.0 99.0 99.00
2014 01 29 05 36 111  0.7  2.8 99.00 99.00 99.00 999 1006.5  27.9  29.7 999.0 99.0 99.00
2014 01 29 05 42 181  0.9  1.9 99.00 99.00 99.00 999 1006.6  27.4  29.7 999.0 99.0 99.00
2014 01 29 05 54 198  1.7  2.8 99.00 99.00 99.00 999 1006.7  27.3  29.8 999.0 99.0 99.00
2014 01 29 06 00 149  0.7  2.1 99.00 99.00 99.00 999 1006.7  27.5  29.8 999.0 99.0 99.00
2014 01 29 06 06 999 99.0 99.0 99.00 99.00 99.00 999 1006.8  27.6  29.8 999.0 99.0 99.00
2014 01 29 06 12 999 99.0 99.0 99.00 99.00 99.00 999 1006.9  27.6  29.8 999.0 99.0 99.00
2014 01 29 06 18 999 99.0 99.0 99.00 99.00 99.00 999 1006.9  28.0  29.8 999.0 99.0 99.00
2014 01 29 06 24 162  1.4  3.7 99.00 99.00 99.00 999 1007.0  28.0  29.8 999.0 99.0 99.00
2014 01 29 06 30  90  1.1  5.3 99.00 99.00 99.00 999 1007.1  28.1  29.8 999.0 99.0 99.00
2014 01 29 06 36  54  2.4  4.1 99.00 99.00 99.00 999 1007.2  27.8  29.8 999.0 99.0 99.00
2014 01 29 06 42 146  2.1  3.7 99.00 99.00 99.00 999 1007.3  27.8  29.8 999.0 99.0 99.00
2014 01 29 06 48 101  2.7  6.3 99.00 99.00 99.00 999 1007.4  28.0  29.8 999.0 99.0 99.00
2014 01 29 06 54  28  3.2  5.3 99.00 99.00 99.00 999 1007.5  27.8  29.8 999.0 99.0 99.00
2014 01 29 07 00  83  2.5  6.0 99.00 99.00 99.00 999 1007.5  28.2  29.8 999.0 99.0 99.00
2014 01 29 07 06 106  4.2  6.6 99.00 99.00 99.00 999 1007.6  28.1  29.8 999.0 99.0 99.00
2014 01 29 07 12 140  3.4  6.9 99.00 99.00 99.00 999 1007.6  28.0  29.8 999.0 99.0 99.00
2014 01 29 07 18 109  3.4  6.4 99.00 99.00 99.00 999 1007.8  28.0  29.8 999.0 99.0 99.00
2014 01 29 07 24 151  2.5  6.0 99.00 99.00 99.00 999 1007.9  28.0  29.8 999.0 99.0 99.00
2014 01 29 07 30 155  2.7  5.4 99.00 99.00 99.00 999 1008.1  28.0  29.8 999.0 99.0 99.00
2014 01 29 07 36 130  3.1  5.1 99.00 99.00 99.00 999 1008.1  28.0  29.8 999.0 99.0 99.00
2014 01 29 07 42 107  2.1  2.7 99.00 99.00 99.00 999 1008.2  27.9  29.7 999.0 99.0 99.00
2014 01 29 07 48 133  4.5  6.9 99.00 99.00 99.00 999 1008.2  28.1  29.7 999.0 99.0 99.00
2014 01 29 07 54 127  2.3  6.9 99.00 99.00 99.00 999 1008.3  28.1  29.7 999.0 99.0 99.00
2014 01 29 08 00 174  1.6  5.5 99.00 99.00 99.00 999 1008.4  28.0  29.7 999.0 99.0 99.00
2014 01 29 08 06 150  2.1  3.7 99.00 99.00 99.00 999 1008.4  28.1  29.7 999.0 99.0 99.00
2014 01 29 08 12 149  1.9  5.0 99.00 99.00 99.00 999 1008.5  28.2  29.7 999.0 99.0 99.00
2014 01 29 08 18 114  3.6  5.8 99.00 99.00 99.00 999 1008.5  28.2  29.7 999.0 99.0 99.00
2014 01 29 08 24 110  3.0  5.9 99.00 99.00 99.00 999 1008.6  28.2  29.7 999.0 99.0 99.00
2014 01 29 08 30 114  4.8  7.4 99.00 99.00 99.00 999 1008.6  28.2  29.7 999.0 99.0 99.00
2014 01 29 08 36  93  3.5  7.4 99.00 99.00 99.00 999 1008.7  28.2  29.7 999.0 99.0 99.00
2014 01 29 08 42 115  3.9  6.9 99.00 99.00 99.00 999 1008.8  28.3  29.7 999.0 99.0 99.00
2014 01 29 08 48 114  1.4  2.9 99.00 99.00 99.00 999 1008.8  28.3  29.7 999.0 99.0 99.00
2014 01 29 08 54 182  1.3  3.8 99.00 99.00 99.00 999 1008.9  28.2  29.7 999.0 99.0 99.00
2014 01 29 09 00 166  2.5  4.3 99.00 99.00 99.00 999 1008.9  28.2  29.7 999.0 99.0 99.00
2014 01 29 09 06 172  3.5  5.7 99.00 99.00 99.00 999 1008.9  28.2  29.7 999.0 99.0 99.00
2014 01 29 09 12 146  0.3  2.5 99.00 99.00 99.00 999 1009.0  27.9  29.7 999.0 99.0 99.00
2014 01 29 09 18  81  1.9  3.6 99.00 99.00 99.00 999 1009.0  28.0  29.8 999.0 99.0 99.00
2014 01 29 09 24 115  2.6  5.0 99.00 99.00 99.00 999 1009.1  28.3  29.8 999.0 99.0 99.00
2014 01 29 09 30 153  1.8  6.0 99.00 99.00 99.00 999 1009.1  28.3  29.8 999.0 99.0 99.00
2014 01 29 09 42 129  3.5  5.8 99.00 99.00 99.00 999 1009.1  28.3  29.8 999.0 99.0 99.00
2014 01 29 09 48 127  1.8  6.6 99.00 99.00 99.00 999 1009.2  28.3  29.8 999.0 99.0 99.00
2014 01 29 09 54 118  1.9  3.0 99.00 99.00 99.00 999 1009.2  28.3  29.8 999.0 99.0 99.00
2014 01 29 10 00 106  3.7  6.0 99.00 99.00 99.00 999 1009.2  28.3  29.8 999.0 99.0 99.00
2014 01 29 10 06 132  2.3  4.3 99.00 99.00 99.00 999 1009.2  28.2  29.7 999.0 99.0 99.00
2014 01 29 10 12 194  2.0  3.4 99.00 99.00 99.00 999 1009.1  28.1  29.7 999.0 99.0 99.00
2014 01 29 10 18 123  2.8  4.9 99.00 99.00 99.00 999 1009.1  28.2  29.7 999.0 99.0 99.00
2014 01 29 10 24   3  0.4  6.4 99.00 99.00 99.00 999 1009.0  28.2  29.7 999.0 99.0 99.00
2014 01 29 10 30 135  1.9  2.8 99.00 99.00 99.00 999 1009.0  28.2  29.7 999.0 99.0 99.00
2014 01 29 10 36 205  2.2  3.3 99.00 99.00 99.00 999 1008.9  27.7  29.7 999.0 99.0 99.00
2014 01 29 10 42 300  0.5  2.7 99.00 99.00 99.00 999 1009.0  28.0  29.7 999.0 99.0 99.00
2014 01 29 10 48 196  2.7  3.7 99.00 99.00 99.00 999 1009.1  28.2  29.7 999.0 99.0 99.00
2014 01 29 10 54 200  1.7  4.0 99.00 99.00 99.00 999 1009.1  27.7  29.6 999.0 99.0 99.00
2014 01 29 11 00 241  0.9  2.3 99.00 99.00 99.00 999 1009.1  27.5  29.6 999.0 99.0 99.00
2014 01 29 11 06 233  1.3  3.2 99.00 99.00 99.00 999 1009.0  27.5  29.6 999.0 99.0 99.00
2014 01 29 11 12 196  1.3  2.5 99.00 99.00 99.00 999 1008.9  27.6  29.5 999.0 99.0 99.00
2014 01 29 11 18 193  2.0  2.6 99.00 99.00 99.00 999 1008.8  27.6  29.6 999.0 99.0 99.00
2014 01 29 11 24 141  1.9  4.6 99.00 99.00 99.00 999 1008.7  28.1  29.4 999.0 99.0 99.00
2014 01 29 11 36 150  2.5  3.8 99.00 99.00 99.00 999 1008.6  28.0  29.4 999.0 99.0 99.00
2014 01 29 11 42 238  0.2  2.4 99.00 99.00 99.00 999 1008.5  27.4  29.3 999.0 99.0 99.00
2014 01 29 11 48 207  1.9  2.9 99.00 99.00 99.00 999 1008.3  27.7  29.4 999.0 99.0 99.00
2014 01 29 11 54 143  0.2  1.4 99.00 99.00 99.00 999 1008.2  27.9  29.6 999.0 99.0 99.00
2014 01 29 12 00 185  1.7  2.9 99.00 99.00 99.00 999 1008.1  27.4  29.5 999.0 99.0 99.00
2014 01 29 12 06 190  1.6  2.8 99.00 99.00 99.00 999 1008.0  27.7  29.5 999.0 99.0 99.00
2014 01 29 12 12 167  1.3  2.3 99.00 99.00 99.00 999 1007.9  27.7  29.5 999.0 99.0 99.00
2014 01 29 12 18 131  1.3  2.7 99.00 99.00 99.00 999 1007.9  27.6  29.6 999.0 99.0 99.00
2014 01 29 12 24  57  0.5  2.1 99.00 99.00 99.00 999 1007.9  27.6  29.6 999.0 99.0 99.00
2014 01 29 12 30 210  2.2  3.7 99.00 99.00 99.00 999 1007.8  27.4  29.5 999.0 99.0 99.00
2014 01 29 12 36 188  1.8  3.1 99.00 99.00 99.00 999 1007.6  27.2  29.4 999.0 99.0 99.00
2014 01 29 12 42 189  2.3  4.0 99.00 99.00 99.00 999 1007.6  27.3  29.5 999.0 99.0 99.00
2014 01 29 12 48 195  1.0  3.4 99.00 99.00 99.00 999 1007.6  27.8  29.4 999.0 99.0 99.00
2014 01 29 12 54 349  0.7  1.9 99.00 99.00 99.00 999 1007.6  27.4  29.4 999.0 99.0 99.00
2014 01 29 13 00 211  0.7  3.4 99.00 99.00 99.00 999 1007.6  27.5  29.4 999.0 99.0 99.00
2014 01 29 13 06 198  2.1  3.2 99.00 99.00 99.00 999 1007.5  27.2  29.3 999.0 99.0 99.00
2014 01 29 13 12 172  0.9  2.2 99.00 99.00 99.00 999 1007.5  27.3  29.3 999.0 99.0 99.00
2014 01 29 13 24 135  0.5  1.9 99.00 99.00 99.00 999 1007.4  27.1  29.5 999.0 99.0 99.00
2014 01 29 13 30 155  1.3  2.3 99.00 99.00 99.00 999 1007.3  27.0  29.4 999.0 99.0 99.00
2014 01 29 13 36 251  1.1  1.5 99.00 99.00 99.00 999 1007.3  26.8  29.4 999.0 99.0 99.00
2014 01 29 13 42 169  1.4  1.8 99.00 99.00 99.00 999 1007.3  26.9  29.5 999.0 99.0 99.00
2014 01 29 13 48  76  0.3  2.1 99.00 99.00 99.00 999 1007.2  27.5  29.3 999.0 99.0 99.00
2014 01 29 13 54 200  1.1  2.5 99.00 99.00 99.00 999 1007.2  27.0  29.4 999.0 99.0 99.00
2014 01 29 14 00 182  1.0  1.3 99.00 99.00 99.00 999 1007.1  27.1  29.6 999.0 99.0 99.00
2014 01 29 14 06 273  1.4  2.8 99.00 99.00 99.00 999 1007.1  26.7  29.5 999.0 99.0 99.00
2014 01 29 14 12 173  1.5  3.1 99.00 99.00 99.00 999 1006.9  27.5  29.5 999.0 99.0 99.00
2014 01 29 14 18 329  0.4  2.9 99.00 99.00 99.00 999 1006.8  26.9  29.5 999.0 99.0 99.00
